Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Philippines,PHL,2003,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2002,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2001,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2000,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1999,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1998,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1997,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1996,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1995,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1994,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1993,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1992,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1991,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1990,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1989,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1988,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1987,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1986,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1985,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1984,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1983,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1982,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1981,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1980,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1979,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1978,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1977,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1976,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1975,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1974,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1973,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1972,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1971,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,1970,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2003,Women who believe a wife is justified refusing sex with her husband if she has recently given birth (%),SG.RSX.BRTH.ZS,94.7
Philippines,PHL,2003,Women who believe a wife is justified refusing sex with her husband for none of the reasons (%),SG.RSX.NORS.ZS,3.2
Philippines,PHL,2003,Women who believe a wife is justified refusing sex with her husband for all of the reasons (%),SG.RSX.REAS.ZS,84
Philippines,PHL,2017,Women who believe a wife is justified refusing sex with her husband if she knows he has sex with other women (%),SG.RSX.SXOT.ZS,85.9
Philippines,PHL,2003,Women who believe a wife is justified refusing sex with her husband if she knows he has sex with other women (%),SG.RSX.SXOT.ZS,89.9
Philippines,PHL,2003,Women who believe a wife is justified refusing sex with her husband if she is tired or not in the mood (%),SG.RSX.TIRD.ZS,90.4
Philippines,PHL,2003,Women who believe a wife is justified refusing sex with her husband if she knows he has sexually transmitted disease (%),SG.RSX.TMDS.ZS,94.7
Philippines,PHL,2021,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,23
Philippines,PHL,2020,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,22
Philippines,PHL,2019,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,20
Philippines,PHL,2018,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,22
Philippines,PHL,2017,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,20
Philippines,PHL,2016,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,17
Philippines,PHL,2015,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,15
Philippines,PHL,2014,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,15
Philippines,PHL,2013,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,14
Philippines,PHL,2012,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,18
Philippines,PHL,2011,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,20
Philippines,PHL,2010,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,22
Philippines,PHL,2009,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,20
Philippines,PHL,2008,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,18
Philippines,PHL,2007,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,13
Philippines,PHL,2006,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,9
Philippines,PHL,2005,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,3
Philippines,PHL,2003,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,0
Philippines,PHL,2002,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,0
Philippines,PHL,2001,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,0
Philippines,PHL,2000,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,0
Philippines,PHL,2021,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,43
Philippines,PHL,2020,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,41
Philippines,PHL,2019,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,43
Philippines,PHL,2018,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,40
Philippines,PHL,2017,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,35
Philippines,PHL,2016,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,30
Philippines,PHL,2015,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,24
Philippines,PHL,2014,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,20
Philippines,PHL,2013,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,15
Philippines,PHL,2012,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,13
Philippines,PHL,2011,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,12
Philippines,PHL,2010,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,7
Philippines,PHL,2009,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,6
Philippines,PHL,2008,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,6
Philippines,PHL,2007,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,5
Philippines,PHL,2006,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,4
Philippines,PHL,2005,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,1
Philippines,PHL,2003,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,0
Philippines,PHL,2002,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,0
Philippines,PHL,2001,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,0
Philippines,PHL,2000,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,0
Philippines,PHL,2021,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.05
Philippines,PHL,2020,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.05
Philippines,PHL,2019,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.04
Philippines,PHL,2018,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.04
Philippines,PHL,2017,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.03
Philippines,PHL,2016,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.03
Philippines,PHL,2015,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.02
Philippines,PHL,2014,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.02
Philippines,PHL,2013,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.02
Philippines,PHL,2012,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,2011,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,2010,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,2009,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,2008,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,2007,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,2006,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,2005,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,2004,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,2003,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,2002,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,2001,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,2000,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,1999,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,1998,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,1997,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,1996,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,1995,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,1994,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,1993,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,1992,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,1991,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,1990,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",SH.HIV.INCD.FE.P3,0.01
Philippines,PHL,2021,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.66
Philippines,PHL,2020,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.55
Philippines,PHL,2019,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.51
Philippines,PHL,2018,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.47
Philippines,PHL,2017,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.42
Philippines,PHL,2016,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.37
Philippines,PHL,2015,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.35
Philippines,PHL,2014,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.31
Philippines,PHL,2013,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.26
Philippines,PHL,2012,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.22
Philippines,PHL,2011,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.19
Philippines,PHL,2010,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.19
Philippines,PHL,2009,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.14
Philippines,PHL,2008,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.09
Philippines,PHL,2007,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.07
Philippines,PHL,2006,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.06
Philippines,PHL,2005,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.04
Philippines,PHL,2004,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.03
Philippines,PHL,2003,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.03
Philippines,PHL,2002,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.02
Philippines,PHL,2001,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.02
Philippines,PHL,2000,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.01
Philippines,PHL,1999,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.01
Philippines,PHL,1998,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.01
Philippines,PHL,1997,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.01
Philippines,PHL,1996,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.01
Philippines,PHL,1995,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.01
Philippines,PHL,1994,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.01
Philippines,PHL,1993,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.01
Philippines,PHL,1992,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.01
Philippines,PHL,1991,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.01
Philippines,PHL,1990,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",SH.HIV.INCD.MA.P3,0.01
Philippines,PHL,2021,"Incidence of HIV, ages 15-24, female (per 1,000 uninfected female population ages 15-24)",SH.HIV.INCD.YG.FE.P3,0.08
Philippines,PHL,2020,"Incidence of HIV, ages 15-24, female (per 1,000 uninfected female population ages 15-24)",SH.HIV.INCD.YG.FE.P3,0.07
Philippines,PHL,2019,"Incidence of HIV, ages 15-24, female (per 1,000 uninfected female population ages 15-24)",SH.HIV.INCD.YG.FE.P3,0.06
Philippines,PHL,2018,"Incidence of HIV, ages 15-24, female (per 1,000 uninfected female population ages 15-24)",SH.HIV.INCD.YG.FE.P3,0.05
Philippines,PHL,2017,"Incidence of HIV, ages 15-24, female (per 1,000 uninfected female population ages 15-24)",SH.HIV.INCD.YG.FE.P3,0.04
Philippines,PHL,2016,"Incidence of HIV, ages 15-24, female (per 1,000 uninfected female population ages 15-24)",SH.HIV.INCD.YG.FE.P3,0.04
